Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
11.1429	caller	0	616	LastDelay	0.00401837	4018.37	1	2
11.1429	caller	0	616	FullDelay	0.00401837	4018.37	1	2
11.1455	callee	0	420	LastDelay	0.00401837	4018.37	1	2
11.1455	callee	0	420	FullDelay	6.7598	6.7598e+06	2	2
11.1557	caller	0	617	LastDelay	0.00401837	4018.37	1	2
11.1557	caller	0	617	FullDelay	0.00401837	4018.37	1	2
11.1649	callee	0	421	LastDelay	0.00401837	4018.37	1	2
11.1649	callee	0	421	FullDelay	6.77828	6.77828e+06	2	2
11.1663	callee	0	422	LastDelay	0.00401837	4018.37	1	2
11.1663	callee	0	422	FullDelay	6.77938	6.77938e+06	2	2
11.1726	caller	0	618	LastDelay	0.00401837	4018.37	1	2
11.1726	caller	0	618	FullDelay	0.00401837	4018.37	1	2
11.1772	callee	0	423	LastDelay	0.00401837	4018.37	1	2
11.1772	callee	0	423	FullDelay	6.77914	6.77914e+06	2	2
11.1918	caller	0	619	LastDelay	0.00401837	4018.37	1	2
11.1918	caller	0	619	FullDelay	0.00401837	4018.37	1	2
11.1951	callee	0	424	LastDelay	0.00401837	4018.37	1	2
11.1951	callee	0	424	FullDelay	6.78159	6.78159e+06	2	2
11.1984	callee	0	425	LastDelay	0.00401837	4018.37	1	2
11.1984	callee	0	425	FullDelay	6.78173	6.78173e+06	2	2
11.2006	callee	0	426	LastDelay	0.00401837	4018.37	1	2
11.2006	callee	0	426	FullDelay	6.76956	6.76956e+06	2	2
11.2028	callee	0	427	LastDelay	0.00401837	4018.37	1	2
11.2028	callee	0	427	FullDelay	6.74329	6.74329e+06	2	2
11.2036	callee	0	428	LastDelay	0.00401837	4018.37	1	2
11.2036	callee	0	428	FullDelay	6.70362	6.70362e+06	2	2
11.2058	caller	0	620	LastDelay	0.00401837	4018.37	1	2
11.2058	caller	0	620	FullDelay	0.00401837	4018.37	1	2
11.2138	callee	0	429	LastDelay	0.00401837	4018.37	1	2
11.2138	callee	0	429	FullDelay	6.70593	6.70593e+06	2	2
11.2148	callee	0	430	LastDelay	0.00401837	4018.37	1	2
11.2148	callee	0	430	FullDelay	6.69888	6.69888e+06	2	2
11.2202	callee	0	431	LastDelay	0.00401837	4018.37	1	2
11.2202	callee	0	431	FullDelay	6.70124	6.70124e+06	2	2
11.2209	caller	0	621	LastDelay	0.00401837	4018.37	1	2
11.2209	caller	0	621	FullDelay	0.00401837	4018.37	1	2
11.2301	callee	0	432	LastDelay	0.00401837	4018.37	1	2
11.2301	callee	0	432	FullDelay	6.71027	6.71027e+06	2	2
11.2367	caller	0	622	LastDelay	0.00401837	4018.37	1	2
11.2367	caller	0	622	FullDelay	0.00401837	4018.37	1	2
11.2444	callee	0	433	LastDelay	0.00401837	4018.37	1	2
11.2444	callee	0	433	FullDelay	6.71857	6.71857e+06	2	2
11.2483	caller	0	623	LastDelay	0.00401837	4018.37	1	2
11.2483	caller	0	623	FullDelay	0.00401837	4018.37	1	2
11.267	caller	0	624	LastDelay	0.00401837	4018.37	1	2
11.267	caller	0	624	FullDelay	0.00401837	4018.37	1	2
11.2682	callee	0	434	LastDelay	0.00401837	4018.37	1	2
11.2682	callee	0	434	FullDelay	6.72342	6.72342e+06	2	2
11.2726	caller	0	625	LastDelay	0.00401837	4018.37	1	2
11.2726	caller	0	625	FullDelay	0.00401837	4018.37	1	2
11.2893	caller	0	626	LastDelay	0.00401837	4018.37	1	2
11.2893	caller	0	626	FullDelay	0.00401837	4018.37	1	2
11.3043	callee	0	435	LastDelay	0.00401837	4018.37	1	2
11.3043	callee	0	435	FullDelay	6.75515	6.75515e+06	2	2
11.3072	callee	0	436	LastDelay	0.00401837	4018.37	1	2
11.3072	callee	0	436	FullDelay	6.75313	6.75313e+06	2	2
11.3073	caller	0	627	LastDelay	0.00401837	4018.37	1	2
11.3073	caller	0	627	FullDelay	0.00401837	4018.37	1	2
11.3119	caller	0	628	LastDelay	0.00401837	4018.37	1	2
11.3119	caller	0	628	FullDelay	0.00401837	4018.37	1	2
11.3148	caller	0	629	LastDelay	0.00401837	4018.37	1	2
11.3148	caller	0	629	FullDelay	0.00401837	4018.37	1	2
11.3184	callee	0	437	LastDelay	0.00401837	4018.37	1	2
11.3184	callee	0	437	FullDelay	6.75518	6.75518e+06	2	2
11.3238	callee	0	438	LastDelay	0.00401837	4018.37	1	2
11.3238	callee	0	438	FullDelay	6.76013	6.76013e+06	2	2
11.3281	callee	0	439	LastDelay	0.00401837	4018.37	1	2
11.3281	callee	0	439	FullDelay	6.76365	6.76365e+06	2	2
11.3317	caller	0	630	LastDelay	0.00401837	4018.37	1	2
11.3317	caller	0	630	FullDelay	0.00401837	4018.37	1	2
11.3339	callee	0	440	LastDelay	0.00401837	4018.37	1	2
11.3339	callee	0	440	FullDelay	6.76423	6.76423e+06	2	2
11.3475	callee	0	441	LastDelay	0.00401837	4018.37	1	2
11.3475	callee	0	441	FullDelay	6.75384	6.75384e+06	2	2
11.3476	callee	0	442	LastDelay	0.00401837	4018.37	1	2
11.3476	callee	0	442	FullDelay	6.75128	6.75128e+06	2	2
11.3494	caller	0	631	LastDelay	0.00401837	4018.37	1	2
11.3494	caller	0	631	FullDelay	0.00401837	4018.37	1	2
11.3617	callee	0	443	LastDelay	0.00401837	4018.37	1	2
11.3617	callee	0	443	FullDelay	6.76256	6.76256e+06	2	2
11.3641	caller	0	632	LastDelay	0.00401837	4018.37	1	2
11.3641	caller	0	632	FullDelay	0.00401837	4018.37	1	2
11.3652	callee	0	444	LastDelay	0.00401837	4018.37	1	2
11.3652	callee	0	444	FullDelay	6.76174	6.76174e+06	2	2
11.3658	caller	0	633	LastDelay	0.00401837	4018.37	1	2
11.3658	caller	0	633	FullDelay	0.00401837	4018.37	1	2
11.3757	caller	0	634	LastDelay	0.00401837	4018.37	1	2
11.3757	caller	0	634	FullDelay	0.00401837	4018.37	1	2
11.377	callee	0	445	LastDelay	0.00401837	4018.37	1	2
11.377	callee	0	445	FullDelay	6.77338	6.77338e+06	2	2
11.3823	caller	0	635	LastDelay	0.00401837	4018.37	1	2
11.3823	caller	0	635	FullDelay	0.00401837	4018.37	1	2
11.3919	callee	0	446	LastDelay	0.00401837	4018.37	1	2
11.3919	callee	0	446	FullDelay	6.78055	6.78055e+06	2	2
11.394	callee	0	447	LastDelay	0.00401837	4018.37	1	2
11.394	callee	0	447	FullDelay	6.78072	6.78072e+06	2	2
11.3947	caller	0	636	LastDelay	0.00401837	4018.37	1	2
11.3947	caller	0	636	FullDelay	0.00401837	4018.37	1	2
11.398	callee	0	448	LastDelay	0.00401837	4018.37	1	2
11.398	callee	0	448	FullDelay	6.78439	6.78439e+06	2	2
11.4044	caller	0	637	LastDelay	0.00401837	4018.37	1	2
11.4044	caller	0	637	FullDelay	0.00401837	4018.37	1	2
11.4092	callee	0	449	LastDelay	0.00401837	4018.37	1	2
11.4092	callee	0	449	FullDelay	6.78217	6.78217e+06	2	2
11.4221	caller	0	638	LastDelay	0.00401837	4018.37	1	2
11.4221	caller	0	638	FullDelay	0.00401837	4018.37	1	2
11.4226	callee	0	450	LastDelay	0.00401837	4018.37	1	2
11.4226	callee	0	450	FullDelay	6.79469	6.79469e+06	2	2
11.4378	caller	0	639	LastDelay	0.00401837	4018.37	1	2
11.4378	caller	0	639	FullDelay	0.00401837	4018.37	1	2
11.4491	caller	0	640	LastDelay	0.00401837	4018.37	1	2
11.4491	caller	0	640	FullDelay	0.00401837	4018.37	1	2
11.4574	callee	0	451	LastDelay	0.00401837	4018.37	1	2
11.4574	callee	0	451	FullDelay	6.81434	6.81434e+06	2	2
11.4625	callee	0	452	LastDelay	0.00401837	4018.37	1	2
11.4625	callee	0	452	FullDelay	6.7992	6.7992e+06	2	2
11.4656	caller	0	641	LastDelay	0.00401837	4018.37	1	2
11.4656	caller	0	641	FullDelay	0.00401837	4018.37	1	2
11.4736	callee	0	453	LastDelay	0.00401837	4018.37	1	2
11.4736	callee	0	453	FullDelay	6.79741	6.79741e+06	2	2
11.4758	caller	0	642	LastDelay	0.00401837	4018.37	1	2
11.4758	caller	0	642	FullDelay	0.00401837	4018.37	1	2
11.4949	callee	0	454	LastDelay	0.00401837	4018.37	1	2
11.4949	callee	0	454	FullDelay	6.80696	6.80696e+06	2	2
11.4954	caller	0	643	LastDelay	0.00401837	4018.37	1	2
11.4954	caller	0	643	FullDelay	0.00401837	4018.37	1	2
11.4958	caller	0	644	LastDelay	0.00401837	4018.37	1	2
11.4958	caller	0	644	FullDelay	0.00401837	4018.37	1	2
11.5039	caller	0	645	LastDelay	0.00401837	4018.37	1	2
11.5039	caller	0	645	FullDelay	0.00401837	4018.37	1	2
11.5077	callee	0	455	LastDelay	0.00401837	4018.37	1	2
11.5077	callee	0	455	FullDelay	6.80928	6.80928e+06	2	2
11.5121	callee	0	456	LastDelay	0.00401837	4018.37	1	2
11.5121	callee	0	456	FullDelay	6.79253	6.79253e+06	2	2
11.5129	caller	0	646	LastDelay	0.00401837	4018.37	1	2
11.5129	caller	0	646	FullDelay	0.00401837	4018.37	1	2
11.5211	callee	0	457	LastDelay	0.00401837	4018.37	1	2
11.5211	callee	0	457	FullDelay	6.79379	6.79379e+06	2	2
11.5267	callee	0	458	LastDelay	0.00401837	4018.37	1	2
11.5267	callee	0	458	FullDelay	6.79749	6.79749e+06	2	2
11.5322	caller	0	647	LastDelay	0.00401837	4018.37	1	2
11.5322	caller	0	647	FullDelay	0.00401837	4018.37	1	2
11.5354	callee	0	459	LastDelay	0.00401837	4018.37	1	2
11.5354	callee	0	459	FullDelay	6.78594	6.78594e+06	2	2
11.5361	callee	0	460	LastDelay	0.00401837	4018.37	1	2
11.5361	callee	0	460	FullDelay	6.77498	6.77498e+06	2	2
11.5385	caller	0	648	LastDelay	0.00401837	4018.37	1	2
11.5385	caller	0	648	FullDelay	0.00401837	4018.37	1	2
11.5417	callee	0	461	LastDelay	0.00401837	4018.37	1	2
11.5417	callee	0	461	FullDelay	6.77638	6.77638e+06	2	2
11.5471	callee	0	462	LastDelay	0.00401837	4018.37	1	2
11.5471	callee	0	462	FullDelay	6.77802	6.77802e+06	2	2
11.553	caller	0	649	LastDelay	0.00401837	4018.37	1	2
11.553	caller	0	649	FullDelay	0.00401837	4018.37	1	2
11.5643	caller	0	650	LastDelay	0.00401837	4018.37	1	2
11.5643	caller	0	650	FullDelay	0.00401837	4018.37	1	2
11.5813	caller	0	651	LastDelay	0.00401837	4018.37	1	2
11.5813	caller	0	651	FullDelay	0.00401837	4018.37	1	2
11.5891	callee	0	463	LastDelay	0.00401837	4018.37	1	2
11.5891	callee	0	463	FullDelay	6.79589	6.79589e+06	2	2
11.5917	caller	0	652	LastDelay	0.00401837	4018.37	1	2
11.5917	caller	0	652	FullDelay	0.00401837	4018.37	1	2
11.5919	callee	0	464	LastDelay	0.00401837	4018.37	1	2
11.5919	callee	0	464	FullDelay	6.79625	6.79625e+06	2	2
11.6004	callee	0	465	LastDelay	0.00401837	4018.37	1	2
11.6004	callee	0	465	FullDelay	6.80007	6.80007e+06	2	2
11.601	caller	0	653	LastDelay	0.00401837	4018.37	1	2
11.601	caller	0	653	FullDelay	0.00401837	4018.37	1	2
11.6197	caller	0	654	LastDelay	0.00401837	4018.37	1	2
11.6197	caller	0	654	FullDelay	0.00401837	4018.37	1	2
11.6243	callee	0	466	LastDelay	0.00401837	4018.37	1	2
11.6243	callee	0	466	FullDelay	6.81383	6.81383e+06	2	2
11.6373	caller	0	655	LastDelay	0.00401837	4018.37	1	2
11.6373	caller	0	655	FullDelay	0.00401837	4018.37	1	2
11.6376	caller	0	656	LastDelay	0.00401837	4018.37	1	2
11.6376	caller	0	656	FullDelay	0.00401837	4018.37	1	2
11.6397	callee	0	467	LastDelay	0.00401837	4018.37	1	2
11.6397	callee	0	467	FullDelay	6.822	6.822e+06	2	2
11.6482	callee	0	468	LastDelay	0.00401837	4018.37	1	2
11.6482	callee	0	468	FullDelay	6.81277	6.81277e+06	2	2
11.6509	caller	0	657	LastDelay	0.00401837	4018.37	1	2
11.6509	caller	0	657	FullDelay	0.00401837	4018.37	1	2
11.6638	callee	0	469	LastDelay	0.00401837	4018.37	1	2
11.6638	callee	0	469	FullDelay	6.79946	6.79946e+06	2	2
11.6648	caller	0	658	LastDelay	0.00401837	4018.37	1	2
11.6648	caller	0	658	FullDelay	0.00401837	4018.37	1	2
11.6654	callee	0	470	LastDelay	0.00401837	4018.37	1	2
11.6654	callee	0	470	FullDelay	6.8007	6.8007e+06	2	2
11.6737	callee	0	471	LastDelay	0.00401837	4018.37	1	2
11.6737	callee	0	471	FullDelay	6.80896	6.80896e+06	2	2
11.6749	caller	0	659	LastDelay	0.00401837	4018.37	1	2
11.6749	caller	0	659	FullDelay	0.00401837	4018.37	1	2
11.6793	callee	0	472	LastDelay	0.00401837	4018.37	1	2
11.6793	callee	0	472	FullDelay	6.81181	6.81181e+06	2	2
11.6888	caller	0	660	LastDelay	0.00401837	4018.37	1	2
11.6888	caller	0	660	FullDelay	0.00401837	4018.37	1	2
11.6966	caller	0	661	LastDelay	0.00401837	4018.37	1	2
11.6966	caller	0	661	FullDelay	0.00401837	4018.37	1	2
11.711	caller	0	662	LastDelay	0.00401837	4018.37	1	2
11.711	caller	0	662	FullDelay	0.00401837	4018.37	1	2
11.7135	callee	0	473	LastDelay	0.00401837	4018.37	1	2
11.7135	callee	0	473	FullDelay	6.84285	6.84285e+06	2	2
11.7139	callee	0	474	LastDelay	0.00401837	4018.37	1	2
11.7139	callee	0	474	FullDelay	6.83835	6.83835e+06	2	2
11.7155	callee	0	475	LastDelay	0.00401837	4018.37	1	2
11.7155	callee	0	475	FullDelay	6.81753	6.81753e+06	2	2
11.717	callee	0	476	LastDelay	0.00401837	4018.37	1	2
11.717	callee	0	476	FullDelay	6.81855	6.81855e+06	2	2
11.7254	caller	0	663	LastDelay	0.00401837	4018.37	1	2
11.7254	caller	0	663	FullDelay	0.00401837	4018.37	1	2
11.726	callee	0	477	LastDelay	0.00401837	4018.37	1	2
11.726	callee	0	477	FullDelay	6.82513	6.82513e+06	2	2
11.732	caller	0	664	LastDelay	0.00401837	4018.37	1	2
11.732	caller	0	664	FullDelay	0.00401837	4018.37	1	2
11.7343	caller	0	665	LastDelay	0.00401837	4018.37	1	2
11.7343	caller	0	665	FullDelay	0.00401837	4018.37	1	2
11.7352	caller	0	666	LastDelay	0.00401837	4018.37	1	2
11.7352	caller	0	666	FullDelay	0.00401837	4018.37	1	2
11.7405	callee	0	478	LastDelay	0.00401837	4018.37	1	2
11.7405	callee	0	478	FullDelay	6.8263	6.8263e+06	2	2
11.7434	callee	0	479	LastDelay	0.00401837	4018.37	1	2
11.7434	callee	0	479	FullDelay	6.82815	6.82815e+06	2	2
11.7503	callee	0	480	LastDelay	0.00401837	4018.37	1	2
11.7503	callee	0	480	FullDelay	6.83455	6.83455e+06	2	2
11.7534	caller	0	667	LastDelay	0.00401837	4018.37	1	2
11.7534	caller	0	667	FullDelay	0.00401837	4018.37	1	2
11.7557	caller	0	668	LastDelay	0.00401837	4018.37	1	2
11.7557	caller	0	668	FullDelay	0.00401837	4018.37	1	2
11.7559	callee	0	481	LastDelay	0.00401837	4018.37	1	2
11.7559	callee	0	481	FullDelay	6.83492	6.83492e+06	2	2
11.7633	callee	0	482	LastDelay	0.00401837	4018.37	1	2
11.7633	callee	0	482	FullDelay	6.83445	6.83445e+06	2	2
11.7645	callee	0	483	LastDelay	0.00401837	4018.37	1	2
11.7645	callee	0	483	FullDelay	6.83424	6.83424e+06	2	2
11.768	caller	0	669	LastDelay	0.00401837	4018.37	1	2
11.768	caller	0	669	FullDelay	0.00401837	4018.37	1	2
11.7691	caller	0	670	LastDelay	0.00401837	4018.37	1	2
11.7691	caller	0	670	FullDelay	0.00401837	4018.37	1	2
11.7719	callee	0	484	LastDelay	0.00401837	4018.37	1	2
11.7719	callee	0	484	FullDelay	6.84163	6.84163e+06	2	2
11.7821	caller	0	671	LastDelay	0.00401837	4018.37	1	2
11.7821	caller	0	671	FullDelay	0.00401837	4018.37	1	2
11.7885	callee	0	485	LastDelay	0.00401837	4018.37	1	2
11.7885	callee	0	485	FullDelay	6.85362	6.85362e+06	2	2
11.7993	caller	0	672	LastDelay	0.00401837	4018.37	1	2
11.7993	caller	0	672	FullDelay	0.00401837	4018.37	1	2
11.807	caller	0	673	LastDelay	0.00401837	4018.37	1	2
11.807	caller	0	673	FullDelay	0.00401837	4018.37	1	2
11.8096	callee	0	486	LastDelay	0.00401837	4018.37	1	2
11.8096	callee	0	486	FullDelay	6.86024	6.86024e+06	2	2
11.8136	caller	0	674	LastDelay	0.00401837	4018.37	1	2
11.8136	caller	0	674	FullDelay	0.00401837	4018.37	1	2
11.8158	callee	0	487	LastDelay	0.00401837	4018.37	1	2
11.8158	callee	0	487	FullDelay	6.86385	6.86385e+06	2	2
11.8261	caller	0	675	LastDelay	0.00401837	4018.37	1	2
11.8261	caller	0	675	FullDelay	0.00401837	4018.37	1	2
11.8276	caller	0	676	LastDelay	0.00401837	4018.37	1	2
11.8276	caller	0	676	FullDelay	0.00401837	4018.37	1	2
11.8332	callee	0	488	LastDelay	0.00401837	4018.37	1	2
11.8332	callee	0	488	FullDelay	6.86657	6.86657e+06	2	2
11.8368	callee	0	489	LastDelay	0.00401837	4018.37	1	2
11.8368	callee	0	489	FullDelay	6.85844	6.85844e+06	2	2
11.8423	caller	0	677	LastDelay	0.00401837	4018.37	1	2
11.8423	caller	0	677	FullDelay	0.00401837	4018.37	1	2
11.8475	caller	0	678	LastDelay	0.00401837	4018.37	1	2
11.8475	caller	0	678	FullDelay	0.00401837	4018.37	1	2
11.8528	caller	0	679	LastDelay	0.00401837	4018.37	1	2
11.8528	caller	0	679	FullDelay	0.00401837	4018.37	1	2
11.8717	caller	0	680	LastDelay	0.00401837	4018.37	1	2
11.8717	caller	0	680	FullDelay	0.00401837	4018.37	1	2
11.8729	caller	0	681	LastDelay	0.00401837	4018.37	1	2
11.8729	caller	0	681	FullDelay	0.00401837	4018.37	1	2
11.8747	caller	0	682	LastDelay	0.00401837	4018.37	1	2
11.8747	caller	0	682	FullDelay	0.00401837	4018.37	1	2
11.8753	caller	0	683	LastDelay	0.00401837	4018.37	1	2
11.8753	caller	0	683	FullDelay	0.00401837	4018.37	1	2
11.8799	caller	0	684	LastDelay	0.00401837	4018.37	1	2
11.8799	caller	0	684	FullDelay	0.00401837	4018.37	1	2
11.8807	callee	0	490	LastDelay	0.00401837	4018.37	1	2
11.8807	callee	0	490	FullDelay	6.88255	6.88255e+06	2	2
11.8907	callee	0	491	LastDelay	0.00401837	4018.37	1	2
11.8907	callee	0	491	FullDelay	6.86447	6.86447e+06	2	2
11.8929	callee	0	492	LastDelay	0.00401837	4018.37	1	2
11.8929	callee	0	492	FullDelay	6.86271	6.86271e+06	2	2
11.8936	caller	0	685	LastDelay	0.00401837	4018.37	1	2
11.8936	caller	0	685	FullDelay	0.00401837	4018.37	1	2
11.9099	caller	0	686	LastDelay	0.00401837	4018.37	1	2
11.9099	caller	0	686	FullDelay	0.00401837	4018.37	1	2
11.9127	callee	0	493	LastDelay	0.00401837	4018.37	1	2
11.9127	callee	0	493	FullDelay	6.83188	6.83188e+06	2	2
11.9177	callee	0	494	LastDelay	0.00401837	4018.37	1	2
11.9177	callee	0	494	FullDelay	6.83675	6.83675e+06	2	2
11.9221	caller	0	687	LastDelay	0.00401837	4018.37	1	2
11.9221	caller	0	687	FullDelay	0.00401837	4018.37	1	2
11.9374	caller	0	688	LastDelay	0.00401837	4018.37	1	2
11.9374	caller	0	688	FullDelay	0.00401837	4018.37	1	2
11.9384	caller	0	689	LastDelay	0.00401837	4018.37	1	2
11.9384	caller	0	689	FullDelay	0.00401837	4018.37	1	2
11.9464	callee	0	495	LastDelay	0.00401837	4018.37	1	2
11.9464	callee	0	495	FullDelay	6.85492	6.85492e+06	2	2
11.9492	callee	0	496	LastDelay	0.00401837	4018.37	1	2
11.9492	callee	0	496	FullDelay	6.8455	6.8455e+06	2	2
11.95	callee	0	497	LastDelay	0.00401837	4018.37	1	2
11.95	callee	0	497	FullDelay	6.82802	6.82802e+06	2	2
11.9535	caller	0	690	LastDelay	0.00401837	4018.37	1	2
11.9535	caller	0	690	FullDelay	0.00401837	4018.37	1	2
11.9572	caller	0	691	LastDelay	0.00401837	4018.37	1	2
11.9572	caller	0	691	FullDelay	0.00401837	4018.37	1	2
11.9585	callee	0	498	LastDelay	0.00401837	4018.37	1	2
11.9585	callee	0	498	FullDelay	6.80042	6.80042e+06	2	2
11.9607	caller	0	692	LastDelay	0.00401837	4018.37	1	2
11.9607	caller	0	692	FullDelay	0.00401837	4018.37	1	2
11.9609	callee	0	499	LastDelay	0.00401837	4018.37	1	2
11.9609	callee	0	499	FullDelay	6.78999	6.78999e+06	2	2
11.9749	caller	0	693	LastDelay	0.00401837	4018.37	1	2
11.9749	caller	0	693	FullDelay	0.00401837	4018.37	1	2
11.9855	caller	0	694	LastDelay	0.00401837	4018.37	1	2
11.9855	caller	0	694	FullDelay	0.00401837	4018.37	1	2
11.9938	caller	0	695	LastDelay	0.00401837	4018.37	1	2
11.9938	caller	0	695	FullDelay	0.00401837	4018.37	1	2
11.9984	callee	0	500	LastDelay	0.00401837	4018.37	1	2
11.9984	callee	0	500	FullDelay	6.82503	6.82503e+06	2	2
12.0033	caller	0	696	LastDelay	0.00401837	4018.37	1	2
12.0033	caller	0	696	FullDelay	0.00401837	4018.37	1	2
12.0141	caller	0	697	LastDelay	0.00401837	4018.37	1	2
12.0141	caller	0	697	FullDelay	0.00401837	4018.37	1	2
12.016	callee	0	501	LastDelay	0.00401837	4018.37	1	2
12.016	callee	0	501	FullDelay	6.83076	6.83076e+06	2	2
12.0194	caller	0	698	LastDelay	0.00401837	4018.37	1	2
12.0194	caller	0	698	FullDelay	0.00401837	4018.37	1	2
12.0367	callee	0	502	LastDelay	0.00401837	4018.37	1	2
12.0367	callee	0	502	FullDelay	6.83635	6.83635e+06	2	2
12.0393	caller	0	699	LastDelay	0.00401837	4018.37	1	2
12.0393	caller	0	699	FullDelay	0.00401837	4018.37	1	2
12.0442	caller	0	700	LastDelay	0.00401837	4018.37	1	2
12.0442	caller	0	700	FullDelay	0.00401837	4018.37	1	2
12.0462	caller	0	701	LastDelay	0.00401837	4018.37	1	2
12.0462	caller	0	701	FullDelay	0.00401837	4018.37	1	2
12.0531	callee	0	503	LastDelay	0.00401837	4018.37	1	2
12.0531	callee	0	503	FullDelay	6.84553	6.84553e+06	2	2
12.0613	caller	0	702	LastDelay	0.00401837	4018.37	1	2
12.0613	caller	0	702	FullDelay	0.00401837	4018.37	1	2
12.0627	caller	0	703	LastDelay	0.00401837	4018.37	1	2
12.0627	caller	0	703	FullDelay	0.00401837	4018.37	1	2
12.0643	callee	0	504	LastDelay	0.00401837	4018.37	1	2
12.0643	callee	0	504	FullDelay	6.8558	6.8558e+06	2	2
12.0662	callee	0	505	LastDelay	0.00401837	4018.37	1	2
12.0662	callee	0	505	FullDelay	6.84972	6.84972e+06	2	2
12.0665	callee	0	506	LastDelay	0.00401837	4018.37	1	2
12.0665	callee	0	506	FullDelay	6.84174	6.84174e+06	2	2
12.0692	callee	0	507	LastDelay	0.00401837	4018.37	1	2
12.0692	callee	0	507	FullDelay	6.84421	6.84421e+06	2	2
12.0698	callee	0	508	LastDelay	0.00401837	4018.37	1	2
12.0698	callee	0	508	FullDelay	6.84441	6.84441e+06	2	2
12.0704	caller	0	704	LastDelay	0.00401837	4018.37	1	2
12.0704	caller	0	704	FullDelay	0.00401837	4018.37	1	2
12.0776	caller	0	705	LastDelay	0.00401837	4018.37	1	2
12.0776	caller	0	705	FullDelay	0.00401837	4018.37	1	2
12.0791	caller	0	706	LastDelay	0.00401837	4018.37	1	2
12.0791	caller	0	706	FullDelay	0.00401837	4018.37	1	2
12.0837	caller	0	707	LastDelay	0.00401837	4018.37	1	2
12.0837	caller	0	707	FullDelay	0.00401837	4018.37	1	2
12.0838	caller	0	708	LastDelay	0.00401837	4018.37	1	2
12.0838	caller	0	708	FullDelay	0.00401837	4018.37	1	2
12.0938	caller	0	709	LastDelay	0.00401837	4018.37	1	2
12.0938	caller	0	709	FullDelay	0.00401837	4018.37	1	2
12.0943	callee	0	509	LastDelay	0.00401837	4018.37	1	2
12.0943	callee	0	509	FullDelay	6.84457	6.84457e+06	2	2
12.0957	caller	0	710	LastDelay	0.00401837	4018.37	1	2
12.0957	caller	0	710	FullDelay	0.00401837	4018.37	1	2
12.0966	callee	0	510	LastDelay	0.00401837	4018.37	1	2
12.0966	callee	0	510	FullDelay	6.84305	6.84305e+06	2	2
12.099	callee	0	511	LastDelay	0.00401837	4018.37	1	2
12.099	callee	0	511	FullDelay	6.83872	6.83872e+06	2	2
12.1031	callee	0	512	LastDelay	0.00401837	4018.37	1	2
12.1031	callee	0	512	FullDelay	6.83742	6.83742e+06	2	2
12.1082	caller	0	711	LastDelay	0.00401837	4018.37	1	2
12.1082	caller	0	711	FullDelay	0.00401837	4018.37	1	2
12.1167	caller	0	712	LastDelay	0.00401837	4018.37	1	2
12.1167	caller	0	712	FullDelay	0.00401837	4018.37	1	2
12.1283	callee	0	513	LastDelay	0.00401837	4018.37	1	2
12.1283	callee	0	513	FullDelay	6.85116	6.85116e+06	2	2
12.1325	callee	0	514	LastDelay	0.00401837	4018.37	1	2
12.1325	callee	0	514	FullDelay	6.85506	6.85506e+06	2	2
12.1347	callee	0	515	LastDelay	0.00401837	4018.37	1	2
12.1347	callee	0	515	FullDelay	6.85195	6.85195e+06	2	2
12.1362	caller	0	713	LastDelay	0.00401837	4018.37	1	2
12.1362	caller	0	713	FullDelay	0.00401837	4018.37	1	2
12.1438	callee	0	516	LastDelay	0.00401837	4018.37	1	2
12.1438	callee	0	516	FullDelay	6.84604	6.84604e+06	2	2
12.1496	caller	0	714	LastDelay	0.00401837	4018.37	1	2
12.1496	caller	0	714	FullDelay	0.00401837	4018.37	1	2
12.1554	callee	0	517	LastDelay	0.00401837	4018.37	1	2
12.1554	callee	0	517	FullDelay	6.85758	6.85758e+06	2	2
12.1576	caller	0	715	LastDelay	0.00401837	4018.37	1	2
12.1576	caller	0	715	FullDelay	0.00401837	4018.37	1	2
12.1597	caller	0	716	LastDelay	0.00401837	4018.37	1	2
12.1597	caller	0	716	FullDelay	0.00401837	4018.37	1	2
12.1645	callee	0	518	LastDelay	0.00401837	4018.37	1	2
12.1645	callee	0	518	FullDelay	6.85774	6.85774e+06	2	2
12.1791	caller	0	717	LastDelay	0.00401837	4018.37	1	2
12.1791	caller	0	717	FullDelay	0.00401837	4018.37	1	2
12.186	callee	0	519	LastDelay	0.00401837	4018.37	1	2
12.186	callee	0	519	FullDelay	6.87623	6.87623e+06	2	2
12.1881	caller	0	718	LastDelay	0.00401837	4018.37	1	2
12.1881	caller	0	718	FullDelay	0.00401837	4018.37	1	2
12.1891	caller	0	719	LastDelay	0.00401837	4018.37	1	2
12.1891	caller	0	719	FullDelay	0.00401837	4018.37	1	2
12.1926	caller	0	720	LastDelay	0.00401837	4018.37	1	2
12.1926	caller	0	720	FullDelay	0.00401837	4018.37	1	2
12.1978	caller	0	721	LastDelay	0.00401837	4018.37	1	2
12.1978	caller	0	721	FullDelay	0.00401837	4018.37	1	2
12.2001	callee	0	520	LastDelay	0.00401837	4018.37	1	2
12.2001	callee	0	520	FullDelay	6.89029	6.89029e+06	2	2
12.2015	caller	0	722	LastDelay	0.00401837	4018.37	1	2
